name,email,phone,cpf,age
Student 27520,student27520@example.com,5536996445053,33516734345,23
Student 27521,student27521@example.com,5532937815442,33584312825,18
Student 27522,student27522@example.com,5538915328780,15135351027,19
Student 27523,student27523@example.com,5526942846557,54060177997,20
Student 27524,student27524@example.com,5566986975856,86713479154,28
Student 27525,student27525@example.com,5567969358424,31401697879,28
Student 27526,student27526@example.com,5549940340425,43013518413,22
Student 27527,student27527@example.com,5527941097085,20149449380,23
Student 27528,student27528@example.com,5529960205848,65204205810,25
Student 27529,student27529@example.com,5579967928974,77407728950,22
Student 27530,student27530@example.com,5566965627015,16479068904,19
Student 27531,student27531@example.com,5566933067461,72042081108,25
Student 27532,student27532@example.com,5585963980829,64882155311,23
Student 27533,student27533@example.com,5540923565611,07108618001,21
Student 27534,student27534@example.com,5576929328046,68819096838,22
Student 27535,student27535@example.com,5527940925122,60824397320,21
Student 27536,student27536@example.com,5536916456456,92193427232,20
Student 27537,student27537@example.com,5512948317445,37597844700,18
Student 27538,student27538@example.com,5580944590095,66323379880,28
Student 27539,student27539@example.com,5535945356075,51476145750,22
Student 27540,student27540@example.com,5523974745534,19849594098,21
Student 27541,student27541@example.com,5579918794967,50043249302,28
Student 27542,student27542@example.com,5578991901639,26717073551,19
Student 27543,student27543@example.com,5521959446895,12360623966,22
Student 27544,student27544@example.com,5554973202838,37729118203,20
Student 27545,student27545@example.com,5568971333588,91179133900,25
Student 27546,student27546@example.com,5595940043389,59217314471,29
Student 27547,student27547@example.com,5555942247465,98896990106,25
Student 27548,student27548@example.com,5552922914781,60725720492,26
Student 27549,student27549@example.com,5517971856851,60379436132,19
Student 27550,student27550@example.com,5594998049457,60036158690,30
Student 27551,student27551@example.com,5534925310992,38397413006,22
Student 27552,student27552@example.com,5594944023500,29604571451,25
Student 27553,student27553@example.com,5594917449644,91298122406,23
Student 27554,student27554@example.com,5533991890618,38759450266,25
Student 27555,student27555@example.com,5515911027017,12468217292,23
Student 27556,student27556@example.com,5525915557934,96866829704,18
Student 27557,student27557@example.com,5512977024540,11016313926,30
Student 27558,student27558@example.com,5545912619334,41462352600,29
Student 27559,student27559@example.com,5567942596646,07811172755,22
Student 27560,student27560@example.com,5516968107902,88511186042,25
Student 27561,student27561@example.com,5528952052279,70413268292,21
Student 27562,student27562@example.com,5517979305844,17323973848,24
Student 27563,student27563@example.com,5593977103965,63425224727,18
Student 27564,student27564@example.com,5563995316356,37274150022,21
Student 27565,student27565@example.com,5587941664706,16178650108,29
Student 27566,student27566@example.com,5548936786432,42279819996,21
Student 27567,student27567@example.com,5517981365831,02818752191,22
Student 27568,student27568@example.com,5587945582127,23495986324,20
Student 27569,student27569@example.com,5591920073430,64139684275,29
Student 27570,student27570@example.com,5560981291409,49848690620,30
Student 27571,student27571@example.com,5518930966091,19481304833,23
Student 27572,student27572@example.com,5583983196230,71320488480,21
Student 27573,student27573@example.com,5593971927750,89842829367,22
Student 27574,student27574@example.com,5566920922567,93903632848,22
Student 27575,student27575@example.com,5584916634333,96390984006,25
Student 27576,student27576@example.com,5537999266616,30870692992,21
Student 27577,student27577@example.com,5589997599716,43855126712,26
Student 27578,student27578@example.com,5563924003279,39538642384,23
Student 27579,student27579@example.com,5553946362872,21367707218,18
Student 27580,student27580@example.com,5542971619006,11531914071,23
Student 27581,student27581@example.com,5526922337285,64639630115,28
Student 27582,student27582@example.com,5548930981957,58847283442,24
Student 27583,student27583@example.com,5568988131036,82497316627,26
Student 27584,student27584@example.com,5525958475423,22137453908,18
Student 27585,student27585@example.com,5530950421725,54525993987,24
Student 27586,student27586@example.com,5512989890910,30911249672,23
Student 27587,student27587@example.com,5565925219818,96634925895,20
Student 27588,student27588@example.com,5583999590257,57616280749,25
Student 27589,student27589@example.com,5567943470638,32151278816,28
Student 27590,student27590@example.com,5570962520027,94159151884,30
Student 27591,student27591@example.com,5522957867899,12463315431,19
Student 27592,student27592@example.com,5532968079189,46398063538,27
Student 27593,student27593@example.com,5569972935388,17986519630,29
Student 27594,student27594@example.com,5534960092000,35940992102,20
Student 27595,student27595@example.com,5524936126777,94897865514,24
Student 27596,student27596@example.com,5588937414844,71900514222,18
Student 27597,student27597@example.com,5538921433699,84898461204,30
Student 27598,student27598@example.com,5551980069705,26035386164,26
Student 27599,student27599@example.com,5547995058200,48119500628,18
Student 27600,student27600@example.com,5597987713672,67692589194,30
Student 27601,student27601@example.com,5556917705857,44515200968,29
Student 27602,student27602@example.com,5564980884520,84755852056,23
Student 27603,student27603@example.com,5524971644534,43694838082,23
Student 27604,student27604@example.com,5544951165439,08723212403,26
Student 27605,student27605@example.com,5572993138667,59981994995,18
Student 27606,student27606@example.com,5542939964177,04677507694,18
Student 27607,student27607@example.com,5527994003883,92312671085,27
Student 27608,student27608@example.com,5569998382635,28832933330,30
Student 27609,student27609@example.com,5546954488293,80761895000,22
Student 27610,student27610@example.com,5552946863877,45324349046,29
Student 27611,student27611@example.com,5514985189858,06613749044,19
Student 27612,student27612@example.com,5533949431796,99243054007,27
Student 27613,student27613@example.com,5517975423092,59994474375,28
Student 27614,student27614@example.com,5564989594601,35448413633,27
Student 27615,student27615@example.com,5597968444838,24517902617,28
Student 27616,student27616@example.com,5520937196356,56540963548,21
Student 27617,student27617@example.com,5531996003907,62496340613,18
Student 27618,student27618@example.com,5574964302491,53139083831,23
Student 27619,student27619@example.com,5584924450384,12296820158,25
Student 27620,student27620@example.com,5550957315987,19819590680,27
Student 27621,student27621@example.com,5513934735877,75080398825,25
Student 27622,student27622@example.com,5529990108007,25714739647,29
Student 27623,student27623@example.com,5539947845481,28839107665,18
Student 27624,student27624@example.com,5597922288388,30294121307,21
Student 27625,student27625@example.com,5524975054147,21334092460,21
Student 27626,student27626@example.com,5520924223234,60287052923,30
Student 27627,student27627@example.com,5587978000076,48267945768,30
Student 27628,student27628@example.com,5565947684601,76937719990,18
Student 27629,student27629@example.com,5519949832295,41451810695,21
Student 27630,student27630@example.com,5521963784991,61725797038,22
Student 27631,student27631@example.com,5566960907068,02797315820,29
Student 27632,student27632@example.com,5526939288047,57760142390,20
Student 27633,student27633@example.com,5574983789765,03261288914,26
Student 27634,student27634@example.com,5547934703892,52104105790,20
Student 27635,student27635@example.com,5562964695173,28232668601,24
Student 27636,student27636@example.com,5547942462675,48339182854,20
Student 27637,student27637@example.com,5554940825460,43357303574,21
Student 27638,student27638@example.com,5557947430525,86195159425,26
Student 27639,student27639@example.com,5559926965724,63747794360,19
Student 27640,student27640@example.com,5562973027333,90772422877,28
Student 27641,student27641@example.com,5537986441820,16857118205,20
Student 27642,student27642@example.com,5546936456861,99457436865,30
Student 27643,student27643@example.com,5532935382437,20058413820,26
Student 27644,student27644@example.com,5526974849067,17350017677,23
Student 27645,student27645@example.com,5579910329637,56197356996,18
Student 27646,student27646@example.com,5511989167708,90138706786,27
Student 27647,student27647@example.com,5577939012249,54684814300,23
Student 27648,student27648@example.com,5587942207135,01591863660,22
Student 27649,student27649@example.com,5568916151788,81652713000,20
Student 27650,student27650@example.com,5549973329956,70918015553,19
Student 27651,student27651@example.com,5560937198816,78243622640,28
Student 27652,student27652@example.com,5594966613553,62063819351,20
Student 27653,student27653@example.com,5577991544352,03636360647,19
Student 27654,student27654@example.com,5561910218510,14145489667,30
Student 27655,student27655@example.com,5576940631362,52228204676,19
Student 27656,student27656@example.com,5575959273647,25163510703,27
Student 27657,student27657@example.com,5517953770290,48890218339,25
Student 27658,student27658@example.com,5520988687550,67900932305,28
Student 27659,student27659@example.com,5563920058235,31294947150,30
Student 27660,student27660@example.com,5544911286816,75210053172,23
Student 27661,student27661@example.com,5529928420907,30430427433,29
Student 27662,student27662@example.com,5556959426628,50296678490,25
Student 27663,student27663@example.com,5589960729293,18719332343,22
